instructor,rmp_rating,rmp_difficulty,rmp_num_ratings,rmp_take_again,rmp_url,rmp_dept,rmp_tags
"PROPEN, AMY",4.8,1.7,12,100%,https://www.ratemyprofessors.com/professor/2151979,Writing,"CARING, GIVES GOOD FEEDBACK, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, RESPECTED, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, CARING, CARING, GROUP PROJECTS, CLEAR GRADING CRITERIA, CARING, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, RESPECTED, CLEAR GRADING CRITERIA, CARING, ACCESSIBLE OUTSIDE CLASS"
"MACLEAN, ROSE",5.0,2.2,6,100%,https://www.ratemyprofessors.com/professor/1968571,Classics,"CLEAR GRADING CRITERIA, CARING, GIVES GOOD FEEDBACK, TOUGH GRADER, LOTS OF HOMEWORK, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, LOTS OF HOMEWORK, CLEAR GRADING CRITERIA, BEWARE OF POP QUIZZES, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, CARING, CLEAR GRADING CRITERIA, HILARIOUS, CARING, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, CARING"
"MAYER, CINDY",4.0,2.0,1,100%,https://www.ratemyprofessors.com/professor/2579425,Business,"PARTICIPATION MATTERS, TOUGH GRADER, GET READY TO READ, GROUP PROJECTS, CARING, PARTICIPATION MATTERS, GROUP PROJECTS, CARING"
"CORREA DE SA, ANDRE",4.3,2.2,12,83%,https://www.ratemyprofessors.com/professor/2430948,Spanish & Portuguese,"PARTICIPATION MATTERS, GET READY TO READ, GRADED BY FEW THINGS, GIVES GOOD FEEDBACK, LECTURE HEAVY, PARTICIPATION MATTERS, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, GET READY TO READ, PARTICIPATION MATTERS"
"DUTSCH, DOROTA",4.2,2.8,22,57%,https://www.ratemyprofessors.com/professor/865785,Classics,"CARING, SKIP CLASS? YOU WON'T PASS., AMAZING LECTURES, GIVES GOOD FEEDBACK, TOUGH GRADER, TOUGH GRADER, AMAZING LECTURES, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, GIVES GOOD FEEDBACK, LOTS OF HOMEWORK, CARING, SKIP CLASS? YOU WON'T PASS., AMAZING LECTURES, CARING"
"KAUFFMAN, MITCHELL",4.3,3.1,14,64%,https://www.ratemyprofessors.com/professor/2599987,Religious Studies,"PARTICIPATION MATTERS, GROUP PROJECTS, CARING, AMAZING LECTURES, LECTURE HEAVY, GROUP PROJECTS, AMAZING LECTURES, INSPIRATIONAL, HILARIOUS, CARING, LECTURE HEAVY, PARTICIPATION MATTERS, GROUP PROJECTS, AMAZING LECTURES, PARTICIPATION MATTERS, AMAZING LECTURES, CLEAR GRADING CRITERIA, PARTICIPATION MATTERS, HILARIOUS, ACCESSIBLE OUTSIDE CLASS"
"HOSSEINKHAN, ALIREZA ",1.5,3.8,8,,https://www.ratemyprofessors.com/professor/3081046,Mathematics,"EXTRA CREDIT, LOTS OF HOMEWORK, TOUGH GRADER, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, EXTRA CREDIT, EXTRA CREDIT, LOTS OF HOMEWORK, EXTRA CREDIT, LOTS OF HOMEWORK, EXTRA CREDIT, LOTS OF HOMEWORK"
"RAVAT, UMA",2.4,3.9,160,35%,https://www.ratemyprofessors.com/professor/2633478,Statistics,"TOUGH GRADER, TEST HEAVY, LOTS OF HOMEWORK, LECTURE HEAVY, GRADED BY FEW THINGS, EXTRA CREDIT, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, TOUGH GRADER, LOTS OF HOMEWORK, TOUGH GRADER, HILARIOUS"
"TAZHITDINOVA, ALISA",2.2,3.6,87,31%,https://www.ratemyprofessors.com/professor/2556139,Economics,"TEST HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, CLEAR GRADING CRITERIA, LECTURE HEAVY, TEST HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, GRADED BY FEW THINGS, TEST HEAVY, TOUGH GRADER"
"BUENO, MARIBEL",3.5,3.3,56,75%,https://www.ratemyprofessors.com/professor/1038380,Mathematics,"LOTS OF HOMEWORK, CARING, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, TOUGH GRADER, TOUGH GRADER, PARTICIPATION MATTERS, GROUP PROJECTS, PARTICIPATION MATTERS, GROUP PROJECTS, PARTICIPATION MATTERS, GROUP PROJECTS, TEST HEAVY, GET READY TO READ, GROUP PROJECTS, LOTS OF HOMEWORK"
"CASTEELS, KAREL",4.3,2.8,45,81%,https://www.ratemyprofessors.com/professor/1504927,Mathematics,"CARING, AMAZING LECTURES, ACCESSIBLE OUTSIDE CLASS, INSPIRATIONAL, LOTS OF HOMEWORK, PARTICIPATION MATTERS, AMAZING LECTURES, INSPIRATIONAL, LECTURE HEAVY, GRADED BY FEW THINGS, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING"
"WEI, GUOFANG",2.0,3.9,37,27%,https://www.ratemyprofessors.com/professor/2226208,Mathematics,"TEST HEAVY, TOUGH GRADER, GRADED BY FEW THINGS, LOTS OF HOMEWORK, LECTURE HEAVY, AMAZING LECTURES, LECTURE HEAVY, TOUGH GRADER, LECTURE HEAVY, TEST HEAVY, CARING, LECTURE HEAVY, GRADED BY FEW THINGS, LOTS OF HOMEWORK, CARING, TEST HEAVY"
"NASIR, NABEEL",4.9,2.3,12,100%,https://www.ratemyprofessors.com/professor/3065963,Computer Science,"AMAZING LECTURES, CARING, ACCESSIBLE OUTSIDE CLASS, EXTRA CREDIT, GET READY TO READ, EXTRA CREDIT, AMAZING LECTURES, ACCESSIBLE OUTSIDE CLASS, EXTRA CREDIT, AMAZING LECTURES, GIVES GOOD FEEDBACK, INSPIRATIONAL, CARING, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, AMAZING LECTURES, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, ACCESSIBLE OUTSIDE CLASS"
"TINSLEY, OMISE'EKE",5.0,2.3,7,100%,https://www.ratemyprofessors.com/professor/2605741,Black Studies,"EXTRA CREDIT, GRADED BY FEW THINGS, GET READY TO READ, CARING, AMAZING LECTURES, EXTRA CREDIT, HILARIOUS, LECTURE HEAVY, EXTRA CREDIT, CARING, GRADED BY FEW THINGS, EXTRA CREDIT, AMAZING LECTURES, RESPECTED, EXTRA CREDIT, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, GET READY TO READ, GRADED BY FEW THINGS, AMAZING LECTURES"
"PENG, QIRUI",4.6,2.1,7,71%,https://www.ratemyprofessors.com/professor/3136865,Mathematics,"GIVES GOOD FEEDBACK, CARING, CLEAR GRADING CRITERIA, INSPIRATIONAL, RESPECTED, ACCESSIBLE OUTSIDE CLASS, LECTURE HEAVY, TEST HEAVY, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, RESPECTED, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, CARING, RESPECTED"
"SCHEWELEW, ANNA",5.0,3.0,1,100%,https://www.ratemyprofessors.com/professor/3133504,Comparative Literature & Lang,"PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, ACCESSIBLE OUTSIDE CLASS, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, ACCESSIBLE OUTSIDE CLASS"
"LINZ, DAN",3.7,2.5,43,92%,https://www.ratemyprofessors.com/professor/295619,Law,"AMAZING LECTURES, CARING, INSPIRATIONAL, RESPECTED, HILARIOUS, GIVES GOOD FEEDBACK, HILARIOUS, RESPECTED, AMAZING LECTURES, HILARIOUS, BEWARE OF POP QUIZZES, SO MANY PAPERS, CARING, RESPECTED, ACCESSIBLE OUTSIDE CLASS"
"ECKSTEIN, MIGUEL",4.1,3.1,38,73%,https://www.ratemyprofessors.com/professor/351446,Psychology,"AMAZING LECTURES, PARTICIPATION MATTERS, CARING, GET READY TO READ, LECTURE HEAVY, GET READY TO READ, PARTICIPATION MATTERS, EXTRA CREDIT, GET READY TO READ, TEST HEAVY, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, INSPIRATIONAL, CARING, GET READY TO READ, AMAZING LECTURES, LECTURE HEAVY, PARTICIPATION MATTERS, AMAZING LECTURES, CARING"
"RANA, SWATI",3.3,3.1,26,50%,https://www.ratemyprofessors.com/professor/1824075,English,"GET READY TO READ, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, TOUGH GRADER, CARING, GET READY TO READ, CLEAR GRADING CRITERIA, GET READY TO READ, CLEAR GRADING CRITERIA, CARING, CLEAR GRADING CRITERIA, GET READY TO READ, GRADED BY FEW THINGS, GET READY TO READ, AMAZING LECTURES, CLEAR GRADING CRITERIA"
"WERTZ, ANNIE",5.0,1.7,19,100%,https://www.ratemyprofessors.com/professor/3044663,Psychology,"AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, PARTICIPATION MATTERS, RESPECTED, AMAZING LECTURES, CARING, RESPECTED, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, AMAZING LECTURES, CARING, RESPECTED, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING"
"VOLLAND, JEAN-MARIE",4.6,2.9,14,85%,https://www.ratemyprofessors.com/professor/3032131,Biology,"CARING, AMAZING LECTURES, TEST HEAVY, INSPIRATIONAL, RESPECTED, AMAZING LECTURES, CARING, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, TEST HEAVY, GRADED BY FEW THINGS, PARTICIPATION MATTERS, AMAZING LECTURES, LECTURE HEAVY"
"TA, TIFFANY",5.0,1.6,11,100%,https://www.ratemyprofessors.com/professor/2954285,Music,"CARING, GIVES GOOD FEEDBACK, AMAZING LECTURES, ACCESSIBLE OUTSIDE CLASS, HILARIOUS, GIVES GOOD FEEDBACK, CARING, ACCESSIBLE OUTSIDE CLASS, GIVES GOOD FEEDBACK, INSPIRATIONAL, CARING, AMAZING LECTURES, CARING, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, GIVES GOOD FEEDBACK, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, HILARIOUS, CARING"
"TCHAROS, STEFANIE",4.7,3.1,10,100%,https://www.ratemyprofessors.com/professor/854637,Music,"CARING, GET READY TO READ, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, LECTURE HEAVY, CARING, LECTURE HEAVY, GRADED BY FEW THINGS, GIVES GOOD FEEDBACK, RESPECTED, CARING, GIVES GOOD FEEDBACK, PARTICIPATION MATTERS, CARING, GET READY TO READ, PARTICIPATION MATTERS, INSPIRATIONAL"
"VERNON, TY",5.0,1.3,7,100%,https://www.ratemyprofessors.com/professor/2558661,Education,"AMAZING LECTURES, CLEAR GRADING CRITERIA, INSPIRATIONAL, HILARIOUS, CARING, HILARIOUS, CARING, AMAZING LECTURES, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, AMAZING LECTURES, INSPIRATIONAL, HILARIOUS, AMAZING LECTURES, CLEAR GRADING CRITERIA, LECTURE HEAVY, AMAZING LECTURES, INSPIRATIONAL, CARING"
"BORSA, COSMIN",2.7,4.3,3,33%,https://www.ratemyprofessors.com/professor/2718842,Statistics,"TOUGH GRADER, LECTURE HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, GRADED BY FEW THINGS, LECTURE HEAVY, TOUGH GRADER"
"IKEUCHI, SUMA",5.0,2.7,3,100%,https://www.ratemyprofessors.com/professor/3081752,East Asian Languages & Cultures,"RESPECTED, TEST HEAVY, GET READY TO READ, EXTRA CREDIT, AMAZING LECTURES, GET READY TO READ, TEST HEAVY, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, RESPECTED, TEST HEAVY, EXTRA CREDIT, AMAZING LECTURES, RESPECTED"
"YE, RICK",1.9,3.5,187,19%,https://www.ratemyprofessors.com/professor/289498,Mathematics,"TEST HEAVY, GRADED BY FEW THINGS, LOTS OF HOMEWORK, TOUGH GRADER, GET READY TO READ, LOTS OF HOMEWORK, TEST HEAVY, GRADED BY FEW THINGS, LECTURE HEAVY, TEST HEAVY, TEST HEAVY, GRADED BY FEW THINGS, HILARIOUS, GRADED BY FEW THINGS"
"LABUTIN, DENIS",2.8,2.3,180,61%,https://www.ratemyprofessors.com/professor/324784,Mathematics,"CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, ACCESSIBLE OUTSIDE CLASS, EXTRA CREDIT, CARING, EXTRA CREDIT, LOTS OF HOMEWORK, LECTURE HEAVY"
"HAMED-TROYANSKY, VLADIMIR",4.7,2.8,14,100%,https://www.ratemyprofessors.com/professor/2794650,Global Studies,"AMAZING LECTURES, CLEAR GRADING CRITERIA, EXTRA CREDIT, GRADED BY FEW THINGS, CARING, PARTICIPATION MATTERS, EXTRA CREDIT, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, CARING, GRADED BY FEW THINGS, PARTICIPATION MATTERS, AMAZING LECTURES, CLEAR GRADING CRITERIA, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING"
"SPRIGGE, MARTHA",4.3,3.0,9,88%,https://www.ratemyprofessors.com/professor/2117084,Music,"CARING, LECTURE HEAVY, TOUGH GRADER, GET READY TO READ, PARTICIPATION MATTERS, HILARIOUS, CARING, RESPECTED, TOUGH GRADER, LOTS OF HOMEWORK, LECTURE HEAVY"
"MATNI, ZIAD",4.1,3.0,122,80%,https://www.ratemyprofessors.com/professor/2178071,Computer Science,"AMAZING LECTURES, CARING, ACCESSIBLE OUTSIDE CLASS, LOTS OF HOMEWORK, TOUGH GRADER, HILARIOUS, CARING, LECTURE HEAVY, LOTS OF HOMEWORK, RESPECTED, TEST HEAVY, HILARIOUS, CARING, RESPECTED, AMAZING LECTURES, INSPIRATIONAL, HILARIOUS, LOTS OF HOMEWORK, LECTURE HEAVY, TEST HEAVY"
"COBURN, KATIE",3.1,3.0,62,53%,https://www.ratemyprofessors.com/professor/2729512,Statistics,"CARING, CLEAR GRADING CRITERIA, TEST HEAVY, TOUGH GRADER, EXTRA CREDIT, LOTS OF HOMEWORK, TEST HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, LECTURE HEAVY, TEST HEAVY, TOUGH GRADER, BEWARE OF POP QUIZZES, TEST HEAVY, TEST HEAVY, TEST HEAVY"
"HOUSTON, RENEE",3.2,3.0,31,61%,https://www.ratemyprofessors.com/professor/2945822,Communication,"GROUP PROJECTS, CARING, AMAZING LECTURES, PARTICIPATION MATTERS, GET READY TO READ, CARING, GRADED BY FEW THINGS, ONLINE SAVVY, GET READY TO READ, AMAZING LECTURES, EXTRA CREDIT, AMAZING LECTURES, CARING, PARTICIPATION MATTERS, TEST HEAVY, AMAZING LECTURES, CARING, LECTURE HEAVY"
"THALER, KAI",5.0,2.6,13,100%,https://www.ratemyprofessors.com/professor/2573489,Global Studies,"AMAZING LECTURES, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, INSPIRATIONAL, GRADED BY FEW THINGS, GET READY TO READ, PARTICIPATION MATTERS, GROUP PROJECTS, AMAZING LECTURES, CARING, GRADED BY FEW THINGS, GET READY TO READ, PARTICIPATION MATTERS, GRADED BY FEW THINGS, PARTICIPATION MATTERS, AMAZING LECTURES, GRADED BY FEW THINGS, AMAZING LECTURES, CLEAR GRADING CRITERIA"
"SCROGGIN, TONIE",3.7,3.3,6,66%,https://www.ratemyprofessors.com/professor/3132241,Mathematics,"LOTS OF HOMEWORK, CARING, LECTURE HEAVY, CLEAR GRADING CRITERIA, INSPIRATIONAL, HILARIOUS, CARING, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA, CARING, INSPIRATIONAL, LOTS OF HOMEWORK, LECTURE HEAVY, LOTS OF HOMEWORK, LECTURE HEAVY, TEST HEAVY"
"BEDARD, KELLY",2.9,3.7,118,44%,https://www.ratemyprofessors.com/professor/907405,Economics,"TOUGH GRADER, CLEAR GRADING CRITERIA, TEST HEAVY, SKIP CLASS? YOU WON'T PASS., LECTURE HEAVY, CLEAR GRADING CRITERIA, CLEAR GRADING CRITERIA, TEST HEAVY, TOUGH GRADER, TEST HEAVY, CLEAR GRADING CRITERIA"
"JACKSON, MATT",4.5,2.1,72,86%,https://www.ratemyprofessors.com/professor/2046041,Geology,"CLEAR GRADING CRITERIA, HILARIOUS, GROUP PROJECTS, CARING, AMAZING LECTURES, AMAZING LECTURES, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, AMAZING LECTURES, INSPIRATIONAL, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, AMAZING LECTURES, LECTURE HEAVY, TEST HEAVY"
"PAUL, CAROLE",2.9,3.3,69,27%,https://www.ratemyprofessors.com/professor/351220,Fine Arts,"LECTURE HEAVY, GET READY TO READ, GRADED BY FEW THINGS, PARTICIPATION MATTERS, SKIP CLASS? YOU WON'T PASS., GET READY TO READ, PARTICIPATION MATTERS, AMAZING LECTURES, GET READY TO READ, PARTICIPATION MATTERS, GRADED BY FEW THINGS, TEST HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, LECTURE HEAVY, GRADED BY FEW THINGS, LOTS OF HOMEWORK, LECTURE HEAVY"
"JANUSONIS, SKIRMANTAS",4.1,3.0,61,76%,https://www.ratemyprofessors.com/professor/956539,Psychology,"GET READY TO READ, AMAZING LECTURES, RESPECTED, CLEAR GRADING CRITERIA, INSPIRATIONAL, GET READY TO READ, INSPIRATIONAL, RESPECTED, AMAZING LECTURES, TEST HEAVY, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, CARING, TEST HEAVY, GET READY TO READ, GET READY TO READ, RESPECTED, LECTURE HEAVY"
"BUSTO, RUDY",4.1,2.4,56,66%,https://www.ratemyprofessors.com/professor/398812,Religion,"GET READY TO READ, LECTURE HEAVY, GRADED BY FEW THINGS, HILARIOUS, EXTRA CREDIT, GET READY TO READ, INSPIRATIONAL, HILARIOUS, GET READY TO READ, TEST HEAVY, GRADED BY FEW THINGS, EXTRA CREDIT, LECTURE HEAVY, GRADED BY FEW THINGS, INSPIRATIONAL, HILARIOUS, LECTURE HEAVY, AMAZING LECTURES, HILARIOUS, LECTURE HEAVY"
"EBENSTEIN , LANNY",3.1,2.9,34,50%,https://www.ratemyprofessors.com/professor/1983433,Economics,"GET READY TO READ, TOUGH GRADER, BEWARE OF POP QUIZZES, SO MANY PAPERS, LECTURE HEAVY, GET READY TO READ, TOUGH GRADER, GET READY TO READ, BEWARE OF POP QUIZZES, GET READY TO READ, BEWARE OF POP QUIZZES, GET READY TO READ, PARTICIPATION MATTERS, SO MANY PAPERS, GET READY TO READ, SO MANY PAPERS, GRADED BY FEW THINGS"
"LEE, WONA",5.0,2.1,12,100%,https://www.ratemyprofessors.com/professor/2489885,East Asian Languages & Cultures,"CARING, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, GROUP PROJECTS, GIVES GOOD FEEDBACK, CLEAR GRADING CRITERIA, CARING, ACCESSIBLE OUTSIDE CLASS, PARTICIPATION MATTERS, EXTRA CREDIT, GIVES GOOD FEEDBACK, GROUP PROJECTS, CARING, RESPECTED, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, CARING, GROUP PROJECTS, CARING, RESPECTED"
"OEHLMANN, PAUL",4.2,3.0,11,100%,https://www.ratemyprofessors.com/professor/3063864,Physics,"LOTS OF HOMEWORK, CLEAR GRADING CRITERIA, TEST HEAVY, AMAZING LECTURES, LECTURE HEAVY, AMAZING LECTURES, LOTS OF HOMEWORK, LECTURE HEAVY, GIVES GOOD FEEDBACK, LOTS OF HOMEWORK, TEST HEAVY, LOTS OF HOMEWORK, TEST HEAVY, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, HILARIOUS, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, LECTURE HEAVY"
"MOORE, KM",3.4,2.6,5,100%,https://www.ratemyprofessors.com/professor/1330445,Religion,"AMAZING LECTURES, PARTICIPATION MATTERS, CARING, PARTICIPATION MATTERS, AMAZING LECTURES, AMAZING LECTURES, CARING"
"JURKOWSKI, NICK",4.3,3.0,4,75%,https://www.ratemyprofessors.com/professor/2778054,Music,"CLEAR GRADING CRITERIA, CARING, LECTURE HEAVY, AMAZING LECTURES, GIVES GOOD FEEDBACK, INSPIRATIONAL, CARING, LECTURE HEAVY, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, LECTURE HEAVY, CLEAR GRADING CRITERIA, AMAZING LECTURES, CARING"
"AKEMANN, CHARLES",2.1,3.9,242,18%,https://www.ratemyprofessors.com/professor/15055,Mathematics,"LOTS OF HOMEWORK, TOUGH GRADER, TEST HEAVY, GRADED BY FEW THINGS, TESTS ARE TOUGH, TEST HEAVY, GRADED BY FEW THINGS, HILARIOUS, INSPIRATIONAL, HILARIOUS, RESPECTED"
"CRAVEIRO, PEDRO",5.0,3.0,46,100%,https://www.ratemyprofessors.com/professor/2238787,Spanish & Portuguese,"CARING, GIVES GOOD FEEDBACK, RESPECTED, PARTICIPATION MATTERS, ACCESSIBLE OUTSIDE CLASS, HILARIOUS, RESPECTED, GRADED BY FEW THINGS, INSPIRATIONAL, CARING, AMAZING LECTURES, CARING, RESPECTED, CLEAR GRADING CRITERIA, INSPIRATIONAL, CARING, GIVES GOOD FEEDBACK, CARING, RESPECTED"
"DEAN, CHRISTOPHER",4.9,1.6,43,100%,https://www.ratemyprofessors.com/professor/852141,Writing,"GIVES GOOD FEEDBACK, CARING, AMAZING LECTURES, CLEAR GRADING CRITERIA, INSPIRATIONAL, CLEAR GRADING CRITERIA, INSPIRATIONAL, CARING, CLEAR GRADING CRITERIA, CARING, RESPECTED, AMAZING LECTURES, CARING, RESPECTED, AMAZING LECTURES, CLEAR GRADING CRITERIA, HILARIOUS"
"SAUR, ELIZABETH",4.9,2.5,33,100%,https://www.ratemyprofessors.com/professor/2520672,Writing,"GIVES GOOD FEEDBACK, CARING, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA, PARTICIPATION MATTERS, EXTRA CREDIT, AMAZING LECTURES, CLEAR GRADING CRITERIA, PARTICIPATION MATTERS, GROUP PROJECTS, CARING, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, GIVES GOOD FEEDBACK, CARING, ACCESSIBLE OUTSIDE CLASS, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK"
"DRESSAIRE, EMILIE",4.8,2.8,4,100%,https://www.ratemyprofessors.com/professor/2559096,Mechanical Engineering,"AMAZING LECTURES, CARING, GIVES GOOD FEEDBACK, LOTS OF HOMEWORK, CARING, AMAZING LECTURES, CARING, GIVES GOOD FEEDBACK, AMAZING LECTURES, CARING, GIVES GOOD FEEDBACK, LOTS OF HOMEWORK, AMAZING LECTURES"
"ERICKSON, BRICE",4.3,2.6,199,83%,https://www.ratemyprofessors.com/professor/421896,Classics,"AMAZING LECTURES, HILARIOUS, LECTURE HEAVY, GRADED BY FEW THINGS, GET READY TO READ, AMAZING LECTURES, HILARIOUS, LECTURE HEAVY, AMAZING LECTURES, LECTURE HEAVY, GRADED BY FEW THINGS, PARTICIPATION MATTERS, LECTURE HEAVY, GRADED BY FEW THINGS"
"COKLIN, LJILJANA",3.8,3.0,42,88%,https://www.ratemyprofessors.com/professor/189973,English,"GIVES GOOD FEEDBACK, TOUGH GRADER, PARTICIPATION MATTERS, GROUP PROJECTS, CLEAR GRADING CRITERIA, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, GET READY TO READ, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, TOUGH GRADER, LOTS OF HOMEWORK, SO MANY PAPERS, TOUGH GRADER, GROUP PROJECTS, CARING"
"NIKITYN, DAVID",5.0,1.8,20,100%,https://www.ratemyprofessors.com/professor/3054276,Writing,"CLEAR GRADING CRITERIA, CARING, GIVES GOOD FEEDBACK, HILARIOUS, AMAZING LECTURES, CLEAR GRADING CRITERIA, HILARIOUS, CARING, AMAZING LECTURES, CLEAR GRADING CRITERIA, INSPIRATIONAL, GIVES GOOD FEEDBACK, HILARIOUS, CARING, AMAZING LECTURES, CLEAR GRADING CRITERIA, HILARIOUS, AMAZING LECTURES, GIVES GOOD FEEDBACK, CARING"
"MAZANEC, THOMAS",4.1,2.6,11,72%,https://www.ratemyprofessors.com/professor/2464677,Literature,"GET READY TO READ, RESPECTED, LECTURE HEAVY, AMAZING LECTURES, CLEAR GRADING CRITERIA, AMAZING LECTURES, CLEAR GRADING CRITERIA, RESPECTED, GET READY TO READ, PARTICIPATION MATTERS, LECTURE HEAVY, GET READY TO READ, LOTS OF HOMEWORK, GET READY TO READ, LECTURE HEAVY, GET READY TO READ, LECTURE HEAVY"
"FLEMING, WILLIAM",4.8,2.6,5,100%,https://www.ratemyprofessors.com/professor/2992481,Literature,"ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, CARING, AMAZING LECTURES, CLEAR GRADING CRITERIA, CLEAR GRADING CRITERIA, CARING, RESPECTED, CARING, ACCESSIBLE OUTSIDE CLASS, GIVES GOOD FEEDBACK, CARING, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, HILARIOUS, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, AMAZING LECTURES, ACCESSIBLE OUTSIDE CLASS"
"HAMILTON, KRISTY",4.2,2.9,26,84%,https://www.ratemyprofessors.com/professor/2676927,Communication,"GROUP PROJECTS, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, AMAZING LECTURES, PARTICIPATION MATTERS, TOUGH GRADER, GROUP PROJECTS, TOUGH GRADER, SO MANY PAPERS, LECTURE HEAVY, CLEAR GRADING CRITERIA, CARING, GRADED BY FEW THINGS, PARTICIPATION MATTERS, GROUP PROJECTS, GIVES GOOD FEEDBACK, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, CARING"
"ROSKIES, ADINA",1.9,4.8,13,23%,https://www.ratemyprofessors.com/professor/2993009,Philosophy,"TOUGH GRADER, GET READY TO READ, TEST HEAVY, LOTS OF HOMEWORK, GRADED BY FEW THINGS, GET READY TO READ, GIVES GOOD FEEDBACK, ACCESSIBLE OUTSIDE CLASS, TOUGH GRADER, GET READY TO READ, LOTS OF HOMEWORK, TOUGH GRADER, LOTS OF HOMEWORK, TOUGH GRADER, GET READY TO READ, RESPECTED, GET READY TO READ, GIVES GOOD FEEDBACK, LOTS OF HOMEWORK"
"PETTUS, THOMAS",2.3,4.4,72,30%,https://www.ratemyprofessors.com/professor/335426,Chemistry,"TOUGH GRADER, LOTS OF HOMEWORK, TEST HEAVY, SKIP CLASS? YOU WON'T PASS., LECTURE HEAVY, TOUGH GRADER, LOTS OF HOMEWORK, TOUGH GRADER, TEST HEAVY, TOUGH GRADER, TOUGH GRADER, TEST HEAVY, TOUGH GRADER, LOTS OF HOMEWORK"
"RAWLINGS, CRAIG",4.7,2.2,40,94%,https://www.ratemyprofessors.com/professor/1667800,Sociology,"HILARIOUS, AMAZING LECTURES, INSPIRATIONAL, ACCESSIBLE OUTSIDE CLASS, PARTICIPATION MATTERS, INSPIRATIONAL, HILARIOUS, CARING, PARTICIPATION MATTERS, INSPIRATIONAL, CARING, PARTICIPATION MATTERS, AMAZING LECTURES, INSPIRATIONAL, GET READY TO READ, PARTICIPATION MATTERS, HILARIOUS"
"GIBOU, FREDERIC",4.0,2.5,30,94%,https://www.ratemyprofessors.com/professor/862494,Mechanical Engineering,"HILARIOUS, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA, CARING, TOUGH GRADER, AMAZING LECTURES, CLEAR GRADING CRITERIA, LECTURE HEAVY, TOUGH GRADER, LECTURE HEAVY, AMAZING LECTURES, CARING, GRADED BY FEW THINGS, TEST HEAVY"
